Q20,Q30,Q40
279.94,29.15,27.00
279.91,29.35,27.00
279.88,29.55,27.00
279.86,29.75,27.00
279.84,29.95,27.00
279.83,30.15,27.00
279.82,30.35,27.00
279.83,30.55,27.00
279.85,30.75,27.00
279.87,30.95,27.00
279.92,31.16,27.00
279.98,31.36,27.00
280.05,31.56,27.00
280.15,31.76,27.00
280.26,31.96,27.00
280.39,32.16,27.00
280.39,32.16,27.00
280.45,32.36,27.00
280.51,32.56,27.00
280.57,32.76,27.00
280.62,32.96,27.00
280.67,33.17,27.00
280.72,33.37,27.00
280.75,33.57,27.00
280.78,33.77,27.00
280.81,33.97,27.00
280.82,34.17,27.00
280.83,34.37,27.00
280.83,34.57,27.00
280.82,34.77,27.00
280.80,34.97,27.00
280.77,35.18,27.00
280.72,35.38,27.00
280.66,35.58,27.00
280.58,35.78,27.00
280.48,35.98,27.00
280.39,36.12,27.00
280.30,36.18,27.00
279.94,36.38,27.00
279.53,36.58,27.00
279.06,36.78,27.00
278.54,36.98,27.00
278.43,37.02,27.00
276.47,37.05,27.00
274.51,37.08,27.00
273.89,37.19,27.00
272.70,37.39,27.00
272.55,37.41,27.00
272.12,37.59,27.00
271.71,37.79,27.00
271.36,37.99,27.00
271.07,38.19,27.00
270.83,38.39,27.00
270.63,38.59,27.00
270.59,38.63,27.00
270.48,38.79,27.00
270.36,38.99,27.00
270.26,39.20,27.00
270.19,39.40,27.00
270.12,39.60,27.00
270.07,39.80,27.00
270.03,40.00,27.00
135.29,14.04,27.00
135.18,14.07,27.00
134.39,14.27,27.00
133.73,14.47,27.00
133.33,14.61,27.00
133.23,14.67,27.00
132.93,14.87,27.00
132.67,15.08,27.00
132.43,15.28,27.00
132.22,15.48,27.00
132.04,15.68,27.00
131.88,15.88,27.00
131.74,16.08,27.00
131.61,16.28,27.00
131.51,16.48,27.00
131.43,16.68,27.00
131.37,16.85,27.00
131.36,16.88,27.00
131.33,17.09,27.00
131.30,17.29,27.00
131.29,17.49,27.00
131.30,17.69,27.00
131.32,17.89,27.00
131.35,18.09,27.00
131.37,18.17,27.00
131.41,18.29,27.00
131.49,18.49,27.00
131.59,18.69,27.00
131.71,18.89,27.00
131.84,19.10,27.00
131.99,19.30,27.00
132.17,19.50,27.00
132.35,19.70,27.00
132.56,19.90,27.00
132.78,20.10,27.00
133.02,20.30,27.00
133.27,20.50,27.00
133.33,20.55,27.00
133.56,20.70,27.00
133.87,20.90,27.00
134.18,21.11,27.00
134.51,21.31,27.00
134.84,21.51,27.00
135.18,21.71,27.00
135.29,21.77,27.00
135.56,21.91,27.00
135.96,22.11,27.00
136.37,22.31,27.00
136.78,22.51,27.00
137.19,22.71,27.00
137.25,22.74,27.00
137.66,22.91,27.00
138.13,23.12,27.00
138.61,23.32,27.00
139.08,23.52,27.00
139.22,23.58,27.00
139.58,23.72,27.00
140.08,23.92,27.00
140.58,24.12,27.00
141.06,24.32,27.00
141.18,24.37,27.00
141.58,24.52,27.00
142.09,24.72,27.00
142.59,24.92,27.00
143.09,25.13,27.00
143.14,25.14,27.00
143.64,25.33,27.00
144.19,25.53,27.00
144.74,25.73,27.00
145.10,25.86,27.00
145.31,25.93,27.00
145.93,26.13,27.00
146.55,26.33,27.00
147.06,26.50,27.00
147.19,26.53,27.00
147.92,26.73,27.00
148.65,26.93,27.00
149.02,27.04,27.00
149.45,27.14,27.00
150.33,27.34,27.00
150.98,27.48,27.00
151.26,27.54,27.00
152.30,27.74,27.00
152.94,27.86,27.00
153.42,27.94,27.00
154.64,28.14,27.00
154.90,28.18,27.00
156.03,28.34,27.00
156.86,28.46,27.00
157.54,28.54,27.00
158.82,28.70,27.00
159.23,28.74,27.00
160.78,28.91,27.00
161.15,28.94,27.00
162.75,29.09,27.00
163.52,29.15,27.00
164.71,29.23,27.00
166.67,29.32,27.00
168.16,29.35,27.00
168.63,29.35,27.00
169.15,29.35,27.00
170.59,29.32,27.00
172.55,29.23,27.00
173.75,29.15,27.00
174.51,29.08,27.00
175.63,28.94,27.00
176.47,28.81,27.00
176.81,28.74,27.00
177.58,28.54,27.00
178.14,28.34,27.00
178.43,28.19,27.00
178.51,28.14,27.00
178.74,27.94,27.00
178.85,27.74,27.00
178.86,27.54,27.00
178.80,27.34,27.00
178.66,27.14,27.00
178.45,26.93,27.00
178.43,26.92,27.00
178.20,26.73,27.00
177.92,26.53,27.00
177.60,26.33,27.00
177.25,26.13,27.00
176.87,25.93,27.00
176.47,25.73,27.00
176.47,25.73,27.00
176.05,25.53,27.00
175.62,25.33,27.00
175.17,25.13,27.00
174.71,24.92,27.00
174.51,24.84,27.00
174.23,24.72,27.00
173.73,24.52,27.00
173.22,24.32,27.00
172.69,24.12,27.00
172.55,24.07,27.00
172.15,23.92,27.00
171.59,23.72,27.00
171.02,23.52,27.00
170.59,23.37,27.00
170.44,23.32,27.00
169.86,23.12,27.00
169.28,22.91,27.00
168.70,22.71,27.00
168.63,22.69,27.00
168.12,22.51,27.00
167.56,22.31,27.00
166.99,22.11,27.00
166.67,21.99,27.00
166.43,21.91,27.00
165.87,21.71,27.00
165.31,21.51,27.00
164.76,21.31,27.00
164.71,21.29,27.00
164.19,21.11,27.00
163.61,20.90,27.00
163.03,20.70,27.00
162.75,20.60,27.00
162.44,20.50,27.00
161.82,20.30,27.00
161.19,20.10,27.00
160.78,19.97,27.00
160.55,19.90,27.00
159.89,19.70,27.00
159.23,19.50,27.00
158.82,19.37,27.00
158.56,19.30,27.00
157.90,19.10,27.00
157.24,18.89,27.00
156.86,18.78,27.00
156.59,18.69,27.00
155.94,18.49,27.00
155.31,18.29,27.00
154.90,18.16,27.00
154.68,18.09,27.00
154.04,17.89,27.00
153.43,17.69,27.00
152.94,17.53,27.00
152.82,17.49,27.00
152.19,17.29,27.00
151.58,17.09,27.00
150.98,16.89,27.00
150.98,16.88,27.00
150.33,16.68,27.00
149.71,16.48,27.00
149.09,16.28,27.00
149.02,16.26,27.00
148.41,16.08,27.00
147.73,15.88,27.00
147.07,15.68,27.00
147.06,15.67,27.00
146.31,15.48,27.00
145.56,15.28,27.00
145.10,15.15,27.00
144.77,15.08,27.00
143.91,14.87,27.00
143.14,14.68,27.00
143.08,14.67,27.00
142.06,14.47,27.00
141.18,14.28,27.00
141.08,14.27,27.00
139.66,14.07,27.00
139.22,14.00,27.00
137.25,13.90,27.00
135.29,14.04,27.00
156.34,0.00,28.00
156.35,0.20,28.00
156.36,0.40,28.00
156.37,0.60,28.00
156.38,0.80,28.00
156.40,1.01,28.00
156.41,1.21,28.00
156.43,1.41,28.00
156.45,1.61,28.00
156.47,1.81,28.00
156.50,2.01,28.00
156.53,2.21,28.00
156.56,2.41,28.00
156.60,2.61,28.00
156.64,2.81,28.00
156.68,3.02,28.00
156.73,3.22,28.00
156.78,3.42,28.00
156.83,3.62,28.00
156.86,3.72,28.00
156.89,3.82,28.00
156.96,4.02,28.00
157.03,4.22,28.00
157.11,4.42,28.00
157.19,4.62,28.00
157.28,4.82,28.00
157.37,5.03,28.00
157.47,5.23,28.00
157.58,5.43,28.00
157.69,5.63,28.00
157.80,5.83,28.00
157.93,6.03,28.00
158.06,6.23,28.00
158.20,6.43,28.00
158.34,6.63,28.00
158.49,6.83,28.00
158.66,7.04,28.00
158.82,7.23,28.00
158.83,7.24,28.00
159.01,7.44,28.00
159.20,7.64,28.00
159.39,7.84,28.00
159.60,8.04,28.00
159.82,8.24,28.00
160.04,8.44,28.00
160.28,8.64,28.00
160.53,8.84,28.00
160.78,9.05,28.00
160.78,9.05,28.00
161.05,9.25,28.00
161.34,9.45,28.00
161.63,9.65,28.00
161.93,9.85,28.00
162.24,10.05,28.00
162.56,10.25,28.00
162.75,10.36,28.00
162.91,10.45,28.00
163.30,10.65,28.00
163.70,10.85,28.00
164.12,11.06,28.00
164.56,11.26,28.00
164.71,11.32,28.00
165.08,11.46,28.00
165.65,11.66,28.00
166.26,11.86,28.00
166.67,11.99,28.00
166.95,12.06,28.00
167.77,12.26,28.00
168.62,12.46,28.00
168.63,12.47,28.00
169.74,12.66,28.00
170.59,12.81,28.00
171.01,12.86,28.00
172.55,13.06,28.00
172.62,13.07,28.00
174.51,13.23,28.00
175.20,13.27,28.00
176.47,13.34,28.00
178.43,13.41,28.00
180.39,13.45,28.00
182.35,13.46,28.00
184.31,13.45,28.00
186.27,13.41,28.00
188.24,13.36,28.00
190.20,13.29,28.00
191.24,13.27,28.00
192.16,13.24,28.00
194.12,13.23,28.00
195.88,13.27,28.00
196.08,13.27,28.00
198.04,13.36,28.00
199.45,13.47,28.00
200.00,13.51,28.00
201.57,13.67,28.00
201.96,13.71,28.00
203.18,13.87,28.00
203.92,13.98,28.00
204.49,14.07,28.00
205.54,14.27,28.00
205.88,14.35,28.00
206.41,14.47,28.00
207.12,14.67,28.00
207.70,14.87,28.00
207.84,14.93,28.00
208.17,15.08,28.00
208.55,15.28,28.00
208.85,15.48,28.00
209.09,15.68,28.00
209.27,15.88,28.00
209.40,16.08,28.00
209.49,16.28,28.00
209.55,16.48,28.00
209.57,16.68,28.00
209.57,16.88,28.00
209.55,17.09,28.00
209.52,17.29,28.00
209.47,17.49,28.00
209.41,17.69,28.00
209.35,17.89,28.00
209.27,18.09,28.00
209.20,18.29,28.00
209.12,18.49,28.00
209.04,18.69,28.00
208.96,18.89,28.00
208.89,19.10,28.00
208.82,19.30,28.00
208.75,19.50,28.00
208.69,19.70,28.00
208.64,19.90,28.00
208.59,20.10,28.00
208.56,20.30,28.00
208.54,20.50,28.00
208.52,20.70,28.00
208.51,20.90,28.00
208.51,21.11,28.00
208.52,21.31,28.00
208.54,21.51,28.00
208.56,21.71,28.00
208.59,21.91,28.00
208.63,22.11,28.00
208.68,22.31,28.00
208.73,22.51,28.00
208.80,22.71,28.00
208.87,22.91,28.00
208.95,23.12,28.00
209.04,23.32,28.00
209.15,23.52,28.00
209.26,23.72,28.00
209.39,23.92,28.00
209.53,24.12,28.00
209.69,24.32,28.00
209.80,24.45,28.00
209.87,24.52,28.00
210.07,24.72,28.00
210.28,24.92,28.00
210.52,25.13,28.00
210.78,25.33,28.00
211.06,25.53,28.00
211.38,25.73,28.00
211.72,25.93,28.00
211.76,25.95,28.00
212.08,26.13,28.00
212.46,26.33,28.00
212.88,26.53,28.00
213.33,26.73,28.00
213.73,26.90,28.00
213.82,26.93,28.00
214.36,27.14,28.00
214.94,27.34,28.00
215.57,27.54,28.00
215.69,27.57,28.00
216.36,27.74,28.00
217.26,27.94,28.00
217.65,28.02,28.00
218.35,28.14,28.00
219.60,28.34,28.00
219.61,28.34,28.00
220.75,28.54,28.00
221.57,28.68,28.00
221.87,28.74,28.00
222.89,28.94,28.00
223.53,29.07,28.00
223.93,29.15,28.00
225.05,29.35,28.00
225.49,29.42,28.00
226.49,29.55,28.00
227.45,29.66,28.00
228.70,29.75,28.00
229.41,29.80,28.00
231.35,29.95,28.00
231.37,29.95,28.00
232.89,30.15,28.00
233.33,30.20,28.00
234.75,30.35,28.00
235.29,30.40,28.00
237.25,30.42,28.00
238.58,30.35,28.00
239.22,30.31,28.00
241.18,30.31,28.00
241.61,30.35,28.00
243.14,30.46,28.00
244.55,30.55,28.00
245.10,30.59,28.00
245.63,30.55,28.00
247.06,30.45,28.00
247.30,30.35,28.00
247.78,30.15,28.00
248.27,29.95,28.00
248.78,29.75,28.00
249.02,29.65,28.00
249.24,29.55,28.00
249.69,29.35,28.00
250.22,29.15,28.00
250.86,28.94,28.00
250.98,28.91,28.00
252.08,28.74,28.00
252.94,28.64,28.00
253.68,28.54,28.00
254.90,28.39,28.00
255.00,28.34,28.00
255.41,28.14,28.00
255.78,27.94,28.00
256.12,27.74,28.00
256.44,27.54,28.00
256.75,27.34,28.00
256.86,27.26,28.00
256.98,27.14,28.00
257.16,26.93,28.00
257.35,26.73,28.00
257.54,26.53,28.00
257.74,26.33,28.00
257.96,26.13,28.00
258.19,25.93,28.00
258.45,25.73,28.00
258.73,25.53,28.00
258.82,25.47,28.00
259.00,25.33,28.00
259.26,25.13,28.00
259.51,24.92,28.00
259.76,24.72,28.00
260.01,24.52,28.00
260.25,24.32,28.00
260.48,24.12,28.00
260.69,23.92,28.00
260.78,23.82,28.00
260.85,23.72,28.00
260.95,23.52,28.00
261.04,23.32,28.00
261.11,23.12,28.00
261.17,22.91,28.00
261.22,22.71,28.00
261.25,22.51,28.00
261.26,22.31,28.00
261.27,22.11,28.00
261.25,21.91,28.00
261.21,21.71,28.00
261.15,21.51,28.00
261.06,21.31,28.00
260.94,21.11,28.00
260.78,20.92,28.00
260.77,20.90,28.00
260.51,20.70,28.00
260.22,20.50,28.00
259.91,20.30,28.00
259.59,20.10,28.00
259.26,19.90,28.00
258.94,19.70,28.00
258.82,19.62,28.00
258.68,19.50,28.00
258.46,19.30,28.00
258.25,19.10,28.00
258.06,18.89,28.00
257.87,18.69,28.00
257.70,18.49,28.00
257.52,18.29,28.00
257.36,18.09,28.00
257.19,17.89,28.00
257.02,17.69,28.00
256.86,17.49,28.00
256.86,17.49,28.00
256.64,17.29,28.00
256.42,17.09,28.00
256.19,16.88,28.00
255.96,16.68,28.00
255.72,16.48,28.00
255.48,16.28,28.00
255.23,16.08,28.00
254.97,15.88,28.00
254.90,15.83,28.00
254.65,15.68,28.00
254.31,15.48,28.00
253.99,15.28,28.00
253.67,15.08,28.00
253.36,14.87,28.00
253.07,14.67,28.00
252.94,14.59,28.00
252.75,14.47,28.00
252.41,14.27,28.00
252.07,14.07,28.00
251.73,13.87,28.00
251.39,13.67,28.00
251.04,13.47,28.00
250.98,13.43,28.00
250.51,13.27,28.00
249.88,13.07,28.00
249.20,12.86,28.00
249.02,12.81,28.00
248.17,12.66,28.00
247.06,12.47,28.00
247.02,12.46,28.00
245.67,12.26,28.00
245.10,12.17,28.00
243.14,12.12,28.00
241.18,12.24,28.00
239.85,12.06,28.00
239.22,11.97,28.00
238.92,11.86,28.00
238.41,11.66,28.00
237.92,11.46,28.00
237.45,11.26,28.00
237.25,11.17,28.00
236.92,11.06,28.00
236.37,10.85,28.00
235.83,10.65,28.00
235.31,10.45,28.00
235.29,10.45,28.00
234.33,10.25,28.00
233.48,10.05,28.00
233.33,10.01,28.00
232.86,9.85,28.00
232.34,9.65,28.00
231.90,9.45,28.00
231.50,9.25,28.00
231.37,9.18,28.00
231.21,9.05,28.00
230.97,8.84,28.00
230.74,8.64,28.00
230.53,8.44,28.00
230.32,8.24,28.00
230.12,8.04,28.00
229.93,7.84,28.00
229.73,7.64,28.00
229.54,7.44,28.00
229.41,7.30,28.00
229.36,7.24,28.00
229.18,7.04,28.00
229.02,6.83,28.00
228.86,6.63,28.00
228.70,6.43,28.00
228.56,6.23,28.00
228.42,6.03,28.00
228.29,5.83,28.00
228.16,5.63,28.00
228.04,5.43,28.00
227.92,5.23,28.00
227.81,5.03,28.00
227.70,4.82,28.00
227.60,4.62,28.00
227.51,4.42,28.00
227.45,4.30,28.00
227.41,4.22,28.00
227.33,4.02,28.00
227.24,3.82,28.00
227.16,3.62,28.00
227.08,3.42,28.00
227.00,3.22,28.00
226.93,3.02,28.00
226.86,2.81,28.00
226.79,2.61,28.00
226.72,2.41,28.00
226.65,2.21,28.00
226.59,2.01,28.00
226.53,1.81,28.00
226.47,1.61,28.00
226.41,1.41,28.00
226.35,1.21,28.00
226.30,1.01,28.00
226.25,0.80,28.00
226.20,0.60,28.00
226.16,0.40,28.00
226.12,0.20,28.00
226.09,0.00,28.00
279.72,0.00,28.00
279.75,0.20,28.00
279.79,0.40,28.00
279.84,0.60,28.00
279.89,0.80,28.00
279.95,1.01,28.00
280.01,1.21,28.00
280.08,1.41,28.00
280.16,1.61,28.00
280.25,1.81,28.00
280.34,2.01,28.00
280.39,2.13,28.00
280.46,2.21,28.00
280.62,2.41,28.00
280.82,2.61,28.00
281.05,2.81,28.00
281.32,3.02,28.00
281.65,3.22,28.00
282.04,3.42,28.00
282.35,3.56,28.00
282.38,3.62,28.00
282.45,3.82,28.00
282.51,4.02,28.00
282.55,4.22,28.00
282.59,4.42,28.00
282.62,4.62,28.00
282.64,4.82,28.00
282.66,5.03,28.00
282.67,5.23,28.00
282.68,5.43,28.00
282.68,5.63,28.00
282.69,5.83,28.00
282.69,6.03,28.00
282.69,6.23,28.00
282.69,6.43,28.00
282.70,6.63,28.00
282.70,6.83,28.00
282.71,7.04,28.00
282.72,7.24,28.00
282.75,7.44,28.00
282.77,7.64,28.00
282.81,7.84,28.00
282.86,8.04,28.00
282.91,8.24,28.00
282.98,8.44,28.00
283.06,8.64,28.00
283.14,8.84,28.00
283.23,9.05,28.00
283.33,9.25,28.00
283.43,9.45,28.00
283.53,9.65,28.00
283.64,9.85,28.00
283.75,10.05,28.00
283.86,10.25,28.00
283.98,10.45,28.00
284.09,10.65,28.00
284.21,10.85,28.00
284.31,11.02,28.00
284.32,11.06,28.00
284.37,11.26,28.00
284.42,11.46,28.00
284.47,11.66,28.00
284.51,11.86,28.00
284.56,12.06,28.00
284.61,12.26,28.00
284.66,12.46,28.00
284.71,12.66,28.00
284.76,12.86,28.00
284.82,13.07,28.00
284.87,13.27,28.00
284.92,13.47,28.00
284.98,13.67,28.00
285.04,13.87,28.00
285.09,14.07,28.00
285.15,14.27,28.00
285.21,14.47,28.00
285.27,14.67,28.00
285.33,14.87,28.00
285.39,15.08,28.00
285.45,15.28,28.00
285.51,15.48,28.00
285.57,15.68,28.00
285.63,15.88,28.00
285.69,16.08,28.00
285.74,16.28,28.00
285.79,16.48,28.00
285.84,16.68,28.00
285.88,16.88,28.00
285.92,17.09,28.00
285.96,17.29,28.00
285.99,17.49,28.00
286.02,17.69,28.00
286.04,17.89,28.00
286.06,18.09,28.00
286.08,18.29,28.00
286.09,18.49,28.00
286.09,18.69,28.00
286.10,18.89,28.00
286.09,19.10,28.00
286.09,19.30,28.00
286.07,19.50,28.00
286.06,19.70,28.00
286.03,19.90,28.00
286.01,20.10,28.00
285.97,20.30,28.00
285.94,20.50,28.00
285.90,20.70,28.00
285.85,20.90,28.00
285.80,21.11,28.00
285.75,21.31,28.00
285.70,21.51,28.00
285.64,21.71,28.00
285.58,21.91,28.00
285.52,22.11,28.00
285.47,22.31,28.00
285.41,22.51,28.00
285.36,22.71,28.00
285.31,22.91,28.00
285.26,23.12,28.00
285.23,23.32,28.00
285.19,23.52,28.00
285.17,23.72,28.00
285.15,23.92,28.00
285.14,24.12,28.00
285.14,24.32,28.00
285.13,24.52,28.00
285.14,24.72,28.00
285.14,24.92,28.00
285.14,25.13,28.00
285.14,25.33,28.00
285.13,25.53,28.00
285.12,25.73,28.00
285.11,25.93,28.00
285.09,26.13,28.00
285.06,26.33,28.00
285.02,26.53,28.00
284.98,26.73,28.00
284.93,26.93,28.00
284.86,27.14,28.00
284.79,27.34,28.00
284.70,27.54,28.00
284.59,27.74,28.00
284.47,27.94,28.00
284.33,28.14,28.00
284.31,28.16,28.00
283.80,28.34,28.00
283.30,28.54,28.00
282.86,28.74,28.00
282.48,28.94,28.00
282.35,29.02,28.00
282.00,29.15,28.00
281.62,29.35,28.00
281.37,29.55,28.00
281.20,29.75,28.00
281.08,29.95,28.00
281.00,30.15,28.00
280.95,30.35,28.00
280.91,30.55,28.00
280.89,30.75,28.00
280.89,30.95,28.00
280.89,31.16,28.00
280.90,31.36,28.00
280.92,31.56,28.00
280.95,31.76,28.00
280.98,31.96,28.00
281.02,32.16,28.00
281.06,32.36,28.00
281.11,32.56,28.00
281.15,32.76,28.00
281.19,32.96,28.00
281.23,33.17,28.00
281.26,33.37,28.00
281.30,33.57,28.00
281.32,33.77,28.00
281.34,33.97,28.00
281.36,34.17,28.00
281.36,34.37,28.00
281.37,34.57,28.00
281.36,34.77,28.00
281.34,34.97,28.00
281.31,35.18,28.00
281.28,35.38,28.00
281.22,35.58,28.00
281.16,35.78,28.00
281.07,35.98,28.00
280.96,36.18,28.00
280.83,36.38,28.00
280.67,36.58,28.00
280.48,36.78,28.00
280.39,36.86,28.00
280.04,36.98,28.00
279.41,37.19,28.00
278.71,37.39,28.00
278.43,37.46,28.00
276.47,37.42,28.00
275.82,37.39,28.00
274.51,37.33,28.00
273.95,37.39,28.00
272.55,37.54,28.00
272.42,37.59,28.00
271.94,37.79,28.00
271.55,37.99,28.00
271.23,38.19,28.00
270.96,38.39,28.00
270.74,38.59,28.00
270.59,38.76,28.00
270.56,38.79,28.00
270.44,38.99,28.00
270.34,39.20,28.00
270.26,39.40,28.00
270.19,39.60,28.00
270.14,39.80,28.00
270.09,40.00,28.00
139.22,14.06,28.00
139.08,14.07,28.00
137.25,14.20,28.00
136.94,14.27,28.00
136.17,14.47,28.00
135.50,14.67,28.00
135.29,14.74,28.00
135.05,14.87,28.00
134.70,15.08,28.00
134.40,15.28,28.00
134.13,15.48,28.00
133.88,15.68,28.00
133.66,15.88,28.00
133.47,16.08,28.00
133.33,16.24,28.00
133.31,16.28,28.00
133.19,16.48,28.00
133.09,16.68,28.00
133.00,16.88,28.00
132.93,17.09,28.00
132.87,17.29,28.00
132.83,17.49,28.00
132.80,17.69,28.00
132.78,17.89,28.00
132.78,18.09,28.00
132.79,18.29,28.00
132.82,18.49,28.00
132.87,18.69,28.00
132.93,18.89,28.00
133.00,19.10,28.00
133.10,19.30,28.00
133.21,19.50,28.00
133.33,19.70,28.00
133.33,19.70,28.00
133.49,19.90,28.00
133.66,20.10,28.00
133.85,20.30,28.00
134.05,20.50,28.00
134.27,20.70,28.00
134.49,20.90,28.00
134.73,21.11,28.00
134.98,21.31,28.00
135.24,21.51,28.00
135.29,21.55,28.00
135.53,21.71,28.00
135.85,21.91,28.00
136.17,22.11,28.00
136.50,22.31,28.00
136.84,22.51,28.00
137.19,22.71,28.00
137.25,22.75,28.00
137.58,22.91,28.00
137.99,23.12,28.00
138.40,23.32,28.00
138.82,23.52,28.00
139.22,23.71,28.00
139.25,23.72,28.00
139.70,23.92,28.00
140.15,24.12,28.00
140.61,24.32,28.00
141.05,24.52,28.00
141.18,24.58,28.00
141.52,24.72,28.00
142.00,24.92,28.00
142.47,25.13,28.00
142.94,25.33,28.00
143.14,25.41,28.00
143.44,25.53,28.00
143.96,25.73,28.00
144.47,25.93,28.00
144.99,26.13,28.00
145.10,26.17,28.00
145.56,26.33,28.00
146.15,26.53,28.00
146.74,26.73,28.00
147.06,26.84,28.00
147.37,26.93,28.00
148.05,27.14,28.00
148.73,27.34,28.00
149.02,27.42,28.00
149.47,27.54,28.00
150.27,27.74,28.00
150.98,27.92,28.00
151.07,27.94,28.00
151.98,28.14,28.00
152.88,28.34,28.00
152.94,28.35,28.00
153.90,28.54,28.00
154.89,28.74,28.00
154.90,28.75,28.00
156.02,28.94,28.00
156.86,29.10,28.00
157.16,29.15,28.00
158.40,29.35,28.00
158.82,29.42,28.00
159.74,29.55,28.00
160.78,29.70,28.00
161.17,29.75,28.00
162.75,29.95,28.00
162.76,29.95,28.00
164.69,30.15,28.00
164.71,30.15,28.00
166.67,30.31,28.00
167.55,30.35,28.00
168.63,30.41,28.00
170.59,30.46,28.00
172.55,30.49,28.00
174.51,30.49,28.00
176.47,30.47,28.00
178.43,30.41,28.00
179.38,30.35,28.00
180.39,30.28,28.00
181.37,30.15,28.00
182.35,30.00,28.00
182.58,29.95,28.00
183.41,29.75,28.00
184.09,29.55,28.00
184.31,29.47,28.00
184.62,29.35,28.00
185.05,29.15,28.00
185.38,28.94,28.00
185.64,28.74,28.00
185.83,28.54,28.00
185.94,28.34,28.00
185.99,28.14,28.00
185.97,27.94,28.00
185.88,27.74,28.00
185.73,27.54,28.00
185.52,27.34,28.00
185.24,27.14,28.00
184.90,26.93,28.00
184.49,26.73,28.00
184.31,26.66,28.00
184.01,26.53,28.00
183.46,26.33,28.00
182.84,26.13,28.00
182.35,25.99,28.00
182.15,25.93,28.00
181.44,25.73,28.00
180.66,25.53,28.00
180.39,25.46,28.00
179.94,25.33,28.00
179.24,25.13,28.00
178.51,24.92,28.00
178.43,24.90,28.00
177.86,24.72,28.00
177.20,24.52,28.00
176.52,24.32,28.00
176.47,24.31,28.00
175.84,24.12,28.00
175.15,23.92,28.00
174.51,23.74,28.00
174.43,23.72,28.00
173.70,23.52,28.00
172.96,23.32,28.00
172.55,23.21,28.00
172.22,23.12,28.00
171.49,22.91,28.00
170.76,22.71,28.00
170.59,22.67,28.00
170.05,22.51,28.00
169.36,22.31,28.00
168.68,22.11,28.00
168.63,22.09,28.00
168.03,21.91,28.00
167.39,21.71,28.00
166.77,21.51,28.00
166.67,21.48,28.00
166.14,21.31,28.00
165.52,21.11,28.00
164.90,20.90,28.00
164.71,20.84,28.00
164.26,20.70,28.00
163.61,20.50,28.00
162.95,20.30,28.00
162.75,20.24,28.00
162.26,20.10,28.00
161.55,19.90,28.00
160.84,19.70,28.00
160.78,19.68,28.00
160.11,19.50,28.00
159.38,19.30,28.00
158.82,19.14,28.00
158.66,19.10,28.00
157.96,18.89,28.00
157.27,18.69,28.00
156.86,18.57,28.00
156.60,18.49,28.00
155.95,18.29,28.00
155.31,18.09,28.00
154.90,17.96,28.00
154.68,17.89,28.00
154.05,17.69,28.00
153.44,17.49,28.00
152.94,17.32,28.00
152.84,17.29,28.00
152.22,17.09,28.00
151.61,16.88,28.00
151.01,16.68,28.00
150.98,16.67,28.00
150.37,16.48,28.00
149.73,16.28,28.00
149.12,16.08,28.00
149.02,16.05,28.00
148.43,15.88,28.00
147.74,15.68,28.00
147.07,15.48,28.00
147.06,15.47,28.00
146.27,15.28,28.00
145.49,15.08,28.00
145.10,14.97,28.00
144.62,14.87,28.00
143.69,14.67,28.00
143.14,14.55,28.00
142.65,14.47,28.00
141.48,14.27,28.00
141.18,14.22,28.00
139.31,14.07,28.00
139.22,14.06,28.00
157.73,0.00,29.00
157.73,0.20,29.00
157.74,0.40,29.00
157.74,0.60,29.00
157.75,0.80,29.00
157.76,1.01,29.00
157.77,1.21,29.00
157.78,1.41,29.00
157.79,1.61,29.00
157.81,1.81,29.00
157.83,2.01,29.00
157.85,2.21,29.00
157.88,2.41,29.00
157.90,2.61,29.00
157.94,2.81,29.00
157.97,3.02,29.00
158.01,3.22,29.00
158.05,3.42,29.00
158.10,3.62,29.00
158.15,3.82,29.00
158.21,4.02,29.00
158.28,4.22,29.00
158.35,4.42,29.00
158.42,4.62,29.00
158.50,4.82,29.00
158.59,5.03,29.00
158.68,5.23,29.00
158.78,5.43,29.00
158.82,5.51,29.00
158.89,5.63,29.00
159.00,5.83,29.00
159.12,6.03,29.00
159.25,6.23,29.00
159.38,6.43,29.00
159.52,6.63,29.00
159.67,6.83,29.00
159.82,7.04,29.00
159.98,7.24,29.00
160.15,7.44,29.00
160.33,7.64,29.00
160.51,7.84,29.00
160.70,8.04,29.00
160.78,8.12,29.00
160.91,8.24,29.00
161.12,8.44,29.00
161.34,8.64,29.00
161.57,8.84,29.00
161.80,9.05,29.00
162.04,9.25,29.00
162.29,9.45,29.00
162.55,9.65,29.00
162.75,9.80,29.00
162.82,9.85,29.00
163.12,10.05,29.00
163.42,10.25,29.00
163.74,10.45,29.00
164.07,10.65,29.00
164.41,10.85,29.00
164.71,11.02,29.00
164.78,11.06,29.00
165.22,11.26,29.00
165.68,11.46,29.00
166.15,11.66,29.00
166.65,11.86,29.00
166.67,11.87,29.00
167.26,12.06,29.00
167.90,12.26,29.00
168.56,12.46,29.00
168.63,12.48,29.00
169.37,12.66,29.00
170.21,12.86,29.00
170.59,12.95,29.00
171.18,13.07,29.00
172.27,13.27,29.00
172.55,13.32,29.00
173.63,13.47,29.00
174.51,13.59,29.00
175.33,13.67,29.00
176.47,13.78,29.00
177.77,13.87,29.00
178.43,13.91,29.00
180.39,14.00,29.00
182.35,14.04,29.00
184.31,14.03,29.00
