Q20,Q30,Q40
333.62,26.23,67.00
333.99,26.53,67.00
334.26,26.83,67.00
334.46,27.14,67.00
334.60,27.44,67.00
334.70,27.74,67.00
334.75,28.04,67.00
334.75,28.34,67.00
334.71,28.64,67.00
334.63,28.94,67.00
334.50,29.25,67.00
334.30,29.55,67.00
334.02,29.85,67.00
333.60,30.15,67.00
333.33,30.29,67.00
331.37,30.42,67.00
330.78,30.15,67.00
330.33,29.85,67.00
330.02,29.55,67.00
329.81,29.25,67.00
329.67,28.94,67.00
329.58,28.64,67.00
329.53,28.34,67.00
329.52,28.04,67.00
329.56,27.74,67.00
329.65,27.44,67.00
329.78,27.14,67.00
329.98,26.83,67.00
330.25,26.53,67.00
330.63,26.23,67.00
331.16,25.93,67.00
331.37,25.84,67.00
268.58,0.00,68.00
268.46,0.30,68.00
268.32,0.60,68.00
268.15,0.90,68.00
267.97,1.21,68.00
267.76,1.51,68.00
267.54,1.81,68.00
267.31,2.11,68.00
267.05,2.41,68.00
266.78,2.71,68.00
266.67,2.84,68.00
266.50,3.02,68.00
266.22,3.32,68.00
265.92,3.62,68.00
265.62,3.92,68.00
265.30,4.22,68.00
264.96,4.52,68.00
264.71,4.74,68.00
264.61,4.82,68.00
264.27,5.13,68.00
263.92,5.43,68.00
263.56,5.73,68.00
263.19,6.03,68.00
262.81,6.33,68.00
262.75,6.38,68.00
262.38,6.63,68.00
261.95,6.93,68.00
261.52,7.24,68.00
261.09,7.54,68.00
260.78,7.76,68.00
260.63,7.84,68.00
260.13,8.14,68.00
259.68,8.44,68.00
259.29,8.74,68.00
258.94,9.05,68.00
258.82,9.16,68.00
258.64,9.35,68.00
258.38,9.65,68.00
258.16,9.95,68.00
257.96,10.25,68.00
257.78,10.55,68.00
257.61,10.85,68.00
257.45,11.16,68.00
257.29,11.46,68.00
257.13,11.76,68.00
256.97,12.06,68.00
256.86,12.23,68.00
256.72,12.36,68.00
256.35,12.66,68.00
255.91,12.96,68.00
255.39,13.27,68.00
254.90,13.51,68.00
252.94,13.56,68.00
250.98,13.55,68.00
